disasterNumber,declarationDate,incidentType,stateAbbreviation,projectAmount
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,8461.78
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,21903.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,41967.02
4570,2020-10-16T00:00:00.000Z,Hurricane,CTL,6493.49
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,21415.17
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,24560.82
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,2704467.18
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,1121179.32
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,45986.5
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,2924.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,166954.77
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,4269.88
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,2687.48
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,80155.65
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,1390467.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,21231.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,200373.9
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,49802.63
4541,2020-04-24T00:00:00.000Z,Severe Storm(s),TN,40969532.92
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,19486.32
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,3727.39
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,38474.1
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,218023.94
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,89664.27
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,43827.6
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,54917.53
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,125488.75
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,351816.1
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,50150.52
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,31304.69
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,169856.52
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,23821.04
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,91283.32
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,65764.76
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,7462767.21
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,1053054.91
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,1977878.92
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,61157.22
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,3057698.84
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,94671.25
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,93355.87
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,9938.39
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,13294.88
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,140736.3
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,6538.68
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,29165.0
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,350018.3
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,35606435.92
4562,2020-09-15T00:00:00.000Z,Wildfire,OR,310682.0
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,168321.04
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,8429.3
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,522190.68
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,204796.52
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,108521.39
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,29111.53
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,6065.65
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,28252.47
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,20040.97
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,10168.69
4563,2020-09-20T00:00:00.000Z,Hurricane,AL,11399.77
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,3660.0
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,155812.92
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,102698.13
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,98295.02
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,161370.84
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,411713.05
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,853279.96
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,750027.16
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,969702.78
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,1294407.53
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,1167931.49
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,1804856.79
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,19952.13
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,450888.18
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,20496.61
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,1381092.0
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,55283.01
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,1423531.0
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,170653.75
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,159754.81
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,3539.62
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,25839.42
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,5000.0
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,11950.0
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,6690.2
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,18421.1
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,114566.91
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,3239775.93
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,13415.41
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,110050.0
4559,2020-08-28T00:00:00.000Z,Hurricane,LA,384535.0
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,22043.08
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,60380.96
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,45099.45
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,10202.19
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,39832.41
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,789396.94
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,6899.14
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,15678.09
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,975582.19
4568,2020-10-14T00:00:00.000Z,Hurricane,NC,26198.97
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,21518.95
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,92138.0
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,95833785.45
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,17024.5
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,802182.39
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,22060.87
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,7197.0
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,139801.9
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,105368.92
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,16713.63
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,141088.3
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,18209.7
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,4240.31
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,3776.71
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,76574.35
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,6959.42
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,369265.5
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,293007.36
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,203716.13
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,522263.17
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,54572.54
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,36738.25
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,2158254.49
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,12559.62
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,286329.92
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,26113.16
4569,2020-10-16T00:00:00.000Z,Wildfire,CA,60922.87
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,1128603.99
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,25000.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,5396682.08
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,57011.88
4556,2020-07-10T00:00:00.000Z,Severe Storm(s),AR,7324.8
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,22373.52
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,353894.74
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,44275.33
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,47830.98
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,22656.69
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,42369.9
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,8605.26
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,473104.5
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,288586.05
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,73531.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,27094.25
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,73660.57
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,50660.54
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,754400.95
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,35955.61
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,1339814.94
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,197571.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,850376.77
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,44533.28
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,9189.91
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,128567.63
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,79054.57
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,20150.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,129904.19
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,96239.0
4570,2020-10-16T00:00:00.000Z,Hurricane,LA,329436.19
